statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
42_322,42,judiciary and judicial procedure,part ii, organization,article a, preliminary provisions,chapter 3, general structure and powers,subchapter b, general provisions relating to courts,322, seal.
42_323,42,judiciary and judicial procedure,part ii, organization,article a, preliminary provisions,chapter 3, general structure and powers,subchapter b, general provisions relating to courts,323, powers.
42_324,42,judiciary and judicial procedure,part ii, organization,article a, preliminary provisions,chapter 3, general structure and powers,subchapter b, general provisions relating to courts,324, sessions and terms of court.
42_325,42,judiciary and judicial procedure,part ii, organization,article a, preliminary provisions,chapter 3, general structure and powers,subchapter b, general provisions relating to courts,325, chief justice and president judges.
42_326,42,judiciary and judicial procedure,part ii, organization,article a, preliminary provisions,chapter 3, general structure and powers,subchapter b, general provisions relating to courts,326, quorum.
42_327,42,judiciary and judicial procedure,part ii, organization,article a, preliminary provisions,chapter 3, general structure and powers,subchapter b, general provisions relating to courts,327, oaths and acknowledgments.
42_501,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter a, supreme court of pennsylvania,501, supreme court.
42_502,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter a, supreme court of pennsylvania,502, general powers of supreme court.
42_503,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter a, supreme court of pennsylvania,503, reassignment of matters.
42_504,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter a, supreme court of pennsylvania,504, seat of court.
42_541,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter b, superior court of pennsylvania,541, superior court.
42_542,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter b, superior court of pennsylvania,542, powers of superior court.
42_543,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter b, superior court of pennsylvania,543, seat of court.
42_544,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter b, superior court of pennsylvania,544, additional judges.
42_561,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter c, commonwealth court of pennsylvania,561, commonwealth court.
42_562,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter c, commonwealth court of pennsylvania,562, powers of commonwealth court.
42_563,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter c, commonwealth court of pennsylvania,563, seat of court.
42_564,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 5, organization of appellate courts,subchapter c, commonwealth court of pennsylvania,564, evidentiary hearings.
42_701,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,701, scope of subchapter.
42_702,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,702, interlocutory orders.
42_702.1,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,702.1,expedited appeals in eminent domain proceedings.
42_703,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,703, place and form of filing appeals.
42_704,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,704, waiver of objections to jurisdiction.
42_705,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,705, transfers between intermediate appellate courts.
42_706,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,706, disposition of appeals.
42_707,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,707, lien of judgments for money.
42_708,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter a, general provisions,708, improvident administrative appeals and other matters.
42_721,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,721, original jurisdiction.
42_722,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,722, direct appeals from courts of common pleas.
42_723,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,723, appeals from commonwealth court.
42_724,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,724, allowance of appeals from superior and commonwealth courts.
42_725,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,725, direct appeals from constitutional and judicial agencies.
42_726,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,726, extraordinary jurisdiction.
42_727,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter b, jurisdiction of supreme court,727, special tribunal.
42_741,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter c, jurisdiction of superior court,741, original jurisdiction.
42_742,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter c, jurisdiction of superior court,742, appeals from courts of common pleas.
42_743,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter c, jurisdiction of superior court,743, commerce court program.
42_761,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter d, jurisdiction of commonwealth court,761, original jurisdiction.
42_762,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter d, jurisdiction of commonwealth court,762, appeals from courts of common pleas.
42_763,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter d, jurisdiction of commonwealth court,763, direct appeals from government agencies.
42_764,42,judiciary and judicial procedure,part ii, organization,article b, appellate courts,chapter 7, jurisdiction of appellate courts,subchapter d, jurisdiction of commonwealth court,764, election contests and other matters.
42_901,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter a, judicial districts,901, judicial districts.
42_911,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,911, courts of common pleas.
42_912,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,912, powers of courts of common pleas.
42_913,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,913, seats of courts.
42_914,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,914, reimbursement for common pleas court costs.
42_915,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,915, proportional reduction.
42_916,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,916, problem-solving courts.
42_916.1,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,916.1,commerce courts.
42_917,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter b, organization of courts of common pleas,917, housing courts.
42_931,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter c, jurisdiction of courts of common pleas,931, original jurisdiction and venue.
42_932,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter c, jurisdiction of courts of common pleas,932, appeals from minor judiciary.
42_933,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter c, jurisdiction of courts of common pleas,933, appeals from government agencies.
42_934,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter c, jurisdiction of courts of common pleas,934, writs of certiorari.
42_951,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter d, court divisions,951, court divisions.
42_952,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter d, court divisions,952, status of court divisions.
42_953,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter d, court divisions,953, administrative judges of divisions.
42_961,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter e, sections of the staff of the court,961, domestic relations section.
42_962,42,judiciary and judicial procedure,part ii, organization,article c, courts of common pleas,chapter 9, organization and jurisdiction of courts of common pleas,subchapter e, sections of the staff of the court,962, other sections.
42_1101,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter a, community courts,1101, community courts.
42_1102,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter a, community courts,1102, establishment or discontinuance of community courts.
42_1103,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter a, community courts,1103, powers of community courts.
42_1104,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter a, community courts,1104, seats of courts.
42_1105,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter a, community courts,1105, jurisdiction and venue.
42_1106,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter a, community courts,1106, lien of judgments.
42_1121,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1121, philadelphia municipal court.
42_1122,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1122, seat of court.
42_1123,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1123, jurisdiction and venue.
42_1124,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1124, lien of judgments.
42_1125,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1125, substitute arraignment court magistrates.
42_1126,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1126, masters.
42_1127,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter b, philadelphia municipal court,1127, hearing officers.
42_1141,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter c, pittsburgh magistrates court,1141, pittsburgh magistrates court.
42_1142,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter c, pittsburgh magistrates court,1142, seat of court.
42_1143,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter c, pittsburgh magistrates court,1143, jurisdiction and venue.
42_1144,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 11, community and municipal courts,subchapter c, pittsburgh magistrates court,1144, lien of judgment.
42_1301,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter a, general provisions,1301, seats of traffic courts.
42_1302,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter a, general provisions,1302, jurisdiction and venue.
42_1303,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter a, general provisions,1303, signatures and dockets.
42_1321,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter b, traffic court of philadelphia,1321, traffic court of philadelphia.
42_1331,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter c, traffic court of pittsburgh,1331, traffic court of pittsburgh.
42_1332,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter c, traffic court of pittsburgh,1332, operations of traffic court.
42_1341,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter d, optional traffic courts,1341, third class city traffic courts authorized.
42_1342,42,judiciary and judicial procedure,part ii, organization,article d, minor courts,chapter 13, traffic courts,subchapter d, optional traffic courts,1342, operations of optional traffic courts.
42_1501,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter a, magisterial districts,1501, definitions.
42_1502,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter a, magisterial districts,1502, classification of districts.
42_1503,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter a, magisterial districts,1503, reestablishment of districts.
42_1511,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1511, magisterial district judges.
42_1512,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1512, seal.
42_1513,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1513, powers of magisterial district judges.
42_1514,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1514, offices.
42_1515,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1515, jurisdiction and venue.
42_1516,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1516, lien of judgment.
42_1517,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1517, salary (repealed).
42_1518,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1518, philadelphia municipal court (repealed).
42_1519,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1519, philadelphia traffic court (repealed).
42_1520,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1520, adjudication alternative program.
42_1521,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1521, accelerated rehabilitative disposition for summary offenders (repealed).
42_1522,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1522, notice of summary cases involving juveniles.
42_1523,42,judiciary and judicial procedure,part ii, organization,article e, magisterial district judges,chapter 15, magisterial district judges,subchapter b, magisterial district judges,1523, parental or legal guardian attendance required at juvenile hearings.
42_1601,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 16, court of judicial discipline of pennsylvania,-,-,1601, court of judicial discipline.
42_1602,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 16, court of judicial discipline of pennsylvania,-,-,1602, composition of court.
42_1603,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 16, court of judicial discipline of pennsylvania,-,-,1603, organization and operation.
42_1604,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 16, court of judicial discipline of pennsylvania,-,-,1604, powers of court of judicial discipline.
42_1605,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 16, court of judicial discipline of pennsylvania,-,-,1605, seat of court.
42_1606,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 16, court of judicial discipline of pennsylvania,-,-,1606, official immunity.
42_1701,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter a, general provisions,1701, general supervisory and administrative authority of the supreme court.
42_1702,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter a, general provisions,1702, rule making procedures.
42_1703,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter a, general provisions,1703, meeting procedures.
42_1721,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1721, delegation of powers.
42_1722,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1722, adoption of administrative and procedural rules.
42_1723,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1723, general supervisory and administrative authority.
42_1724,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1724, personnel of the system.
42_1725,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725, establishment of fees and charges.
42_1725.1,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.1,costs.
42_1725.2,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.2,assumption of summary conviction costs by county.
42_1725.3,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.3,criminal laboratory and paramedic user fee.
42_1725.4,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.4,fee increases and automation fee.
42_1725.5,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.5,booking center fee.
42_1725.6,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.6,countywide booking center plan.
42_1725.7,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1725.7,petition for expungement or order for limited access fee.
42_1726,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1726, establishment of taxable costs.
42_1726.1,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1726.1,forensic examination costs for sexual offenses.
42_1726.2,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1726.2,criminal prosecutions involving domestic violence.
42_1727,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1727, budget and financial matters.
42_1728,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1728, recognition of related organizations.
42_1729,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1729, conferences and institutes.
42_1730,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter b, specific powers of the governing authority of the system,1730," boards, councils, commissions and committees."
42_1741,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter c, compensation,1741, compensation of judges.
42_1742,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 17, governance of the system,subchapter c, compensation,1742, exclusive jurisdiction of supreme court.
42_1801 - 1810 (repealed),42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 18, compensation (repealed),-,-,1801 - 1810 (repealed),NA
42_1901,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1901, court administrator of pennsylvania.
42_1902,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1902, administrative office of pennsylvania courts.
42_1903,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1903, staff.
42_1904,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1904, availability of criminal charge information in child custody proceedings.
42_1905,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1905, county-level court administrators.
42_1906,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1906, senior judge operational support grants (expired).
42_1906.1,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1906.1,senior judge operational support grant program.
42_1907,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 19, administrative office of pennsylvania courts,-,-,1907, deteriorated real property education and training program for judges.
42_2101,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter a, judicial conduct board,2101, judicial conduct board.
42_2102,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter a, judicial conduct board,2102, composition of board.
42_2103,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter a, judicial conduct board,2103, organization.
42_2104,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter a, judicial conduct board,2104, staff and operations.
42_2105,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter a, judicial conduct board,2105, powers and duties.
42_2106,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter a, judicial conduct board,2106, official immunity.
42_2121,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter c, jury selection commissions,2121, jury selection commissions.
42_2122,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter c, jury selection commissions,2122, composition of jury selection commissions.
42_2123,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter c, jury selection commissions,2123," expenses, staff and quarters."
42_2124,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter c, jury selection commissions,2124, powers and duties.
42_2131,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter d, minor judiciary education board,2131, minor judiciary education board.
42_2132,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter d, minor judiciary education board,2132, composition of board.
42_2133,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter d, minor judiciary education board,2133, organization.
42_2134,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter d, minor judiciary education board,2134, staff.
42_2135,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter d, minor judiciary education board,2135, powers and duties.
42_2141,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter e, boards of viewers,2141, boards of viewers.
42_2142,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter e, boards of viewers,2142, composition of boards.
42_2143,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter e, boards of viewers,2143, staff.
42_2144,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter e, boards of viewers,2144, powers and duties.
42_2151,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2151, pennsylvania commission on sentencing (repealed).
42_2151.1,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2151.1,definitions.
42_2151.2,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2151.2,commission.
42_2152,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2152, composition of commission.
42_2153,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2153, powers and duties of commission.
42_2154,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154, adoption of guidelines for sentencing.
42_2154.1,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.1,adoption of guidelines for restrictive conditions.
42_2154.2,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.2,adoption of guidelines for state intermediate punishment (repealed).
42_2154.3,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.3,adoption of guidelines for fines.
42_2154.4,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.4,adoption of guidelines for resentencing.
42_2154.5,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.5,adoption of guidelines for parole.
42_2154.6,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.6,adoption of recommitment ranges following revocation of parole by board.
42_2154.7,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2154.7,adoption of risk assessment instrument.
